text,label
Netflix Anticipates Amazon DVD-Rental Service Shares of mail-order DVD rental company Netflix Inc. plunged Thursday after it warned that it was slashing its subscription price in anticipation of Amazon.com Inc. entering an already crowded market.,3
"Iraq political launch marred BAGHDAD - A deadly bomb blast in the holy Shiite city of Karbala and furious criticism of Shiite politicians by Iraq #39;s defense minister cast a pall over the official launch Wednesday of Iraq #39;s election campaign, threatening to inflame sectarian tension ",0
"Where #39;s Phil? BLOOMFIELD TOWNSHIP, Mich. -- It #39;s not a Ryder Cup until there #39;s a controversy, invented or otherwise. On Wednesday the stage belonged to Phil Mickelson, who became a cause celebre by skipping a Ryder Cup ",1
"Pfizer Profit Up on Demand for Key Drugs Pfizer Inc. (PFE.N: Quote, Profile, Research) , the world #39;s biggest drugmaker, on Wednesday said third-quarter earnings rose on higher sales of key medicines and favorable foreign exchange factors.",2
"Navy Rejects Probe of Kerry's War Medals (Reuters) Reuters - The U.S. Navy on Friday rejected a\legal watchdog group's request to open an investigation into\military awards given to Democratic presidential nominee John\Kerry during the Vietnam War, saying his medals were properly\approved.",0
"British hostage begs London to scrap redeployment BAGHDAD : Kidnapped British aid worker Margaret Hassan pleaded for London to save her life by scrapping a plan to redeploy Britain #39;s troops in Iraq, as seven people died in US air and artillery strikes on rebel-held Fallujah.",0
"Lara hopes that win will kickstart a new era Brian Lara refused to get carried away by the tidal wave of emotion that followed the West Indies #39; remarkable triumph in the ICC Champions Trophy final, but hoped that the success would act as a spur for a new generation of Caribbean cricketers.",1
Gateway to Buy Back Shares From AOL Computer maker Gateway Inc. on Tuesday said it agreed to buy back about \$316 million of its stock from Internet provider America Online Inc.,2
"Britain appeals for hostage help The Foreign Office has appealed on Al Arabiya television for any information from Iraqis on Kenneth Bigley, a British engineer taken hostage with two Americans last week.",0
"Black to Quit Hollinger Inc 'Within Days'  TORONTO (Reuters) - Former press baron Conrad Black will  quit as chairman and chief executive of his Canadian holding  company, Hollinger Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HLGc.TO target=/stocks/quickinfo/fullquote""&gt;HLGc.TO&lt;/A&gt;, to facilitate his offer to  take the company private, his lawyer said on Friday.",2
Cingular To Roll Out 3G Network Cingular Wireless will leverage the additional spectrum it gained through the acquisition of AT amp;T Wireless to deploy a third-generation wireless data network based on the global UMTS standard.,2
UN urges Iran to halt enrichment The UN watchdog passes a resolution calling on Iran to suspend all activities related to uranium enrichment.,0
"Huskies Shut Out Buffalo To Earn Bowl Eligibility EAST HARTFORD, CT (November 20, 2004) - Senior quarterback Dan Orlovsky (Shelton, Conn.), playing in the home final game of his illustrious career, threw for 283 yards, sophomore tailback Cornell Brockington (Burlington, NJ) ran for 136 yards and two ",1
Television deal is  #39;irresponsible of the ECB #39; MIKE GATTING has slammed the decision to award live TV rights for all of England #39;s home Test matches to BSkyB as  quot;irresponsible.,1
"Vote Count in Disputed Afghan Poll Delayed  KABUL (Reuters) - Afghan officials delayed counting ballots  in a historic presidential election on Monday to deal with  complaints of fraud, but several of the candidates appeared to  be pulling back from an initial decision to boycott the vote.",0
Brazilian Soldier Wounded in Haiti Unrest A Brazilian soldier with the UN peacekeeping force in Haiti was shot and wounded Saturday when peacekeepers and local police faced gunfire in a crackdown on armed gangs in the Haitian capital.,0
"21 cut down in Iraq gunfire BAGHDAD, Iraq (AFP) - At least 21 people, including 17 Iraqis working for the US military, were killed yesterday as a senior UN official warned that crucial elections could not be held in the current climate of violence.",0
PGA alters system for Ryder Cup points The PGA of America has radically altered the points system to determine future US Ryder Cup teams. Changes announced Thursday heavily weigh the points in favor of performances during a Ryder Cup year.,1
"San Francisco Giants Team Report - September 30 (Sports Network) - Jerome Williams will take the mound for the first time in two months tonight, as the playoff-hopeful San Francisco Giants conclude their three-game series with the San Diego Padres at Petco Park.",1
"Backup, Go  Forward It's only a matter of time before Redskins fans clamor for backup quarterback Tim Hasselbeck.",1
Stocks climb as oil falls A sharp decline in oil prices and a surprise drop in wholesale prices pushed stocks higher Friday as investors #39; concerns about third quarter earnings were mitigated.,2
"Scientists Pick Up Pieces of Space Capsule DUGWAY PROVING GROUND, Utah - Scientists with tweezers picked through the twisted wreckage of a space capsule that crash-landed on Earth, hoping that microscopic clues to the evolution of the solar system weren't completely lost in Utah's salt flats.    NASA engineers were stunned Wednesday when neither parachute deployed aboard the Genesis capsule and the craft plummeted to the ground at 193 mph, breaking open like a clamshell and exposing its collection of solar atoms to contamination...",0
"Newfound Comet Set for Winter Display (SPACE.com) SPACE.com - Donald Machholz of Colfax, \  California, an optician who has been interested in astronomy since age eight, \  discovered nine comet from 1978 through 1994. He has since spent 1,457 hours \  scanning the skies for other comets, without any luck.",3
Xstrata in new bid for mines firm Swiss mining firm Xstrata has relaunched an \$7.4bn Australian dollar (\$5.8bn) takeover bid for Australia #39;s WMC by appealing to its shareholders.,2
"IRAQS ALLAWI MEETS WITH EU LEADERS Meeting with leaders of the European Union in Brussels, the prime minister of Iraq #39;s interim government, Ayad Allawi, has called for reconciliation with European nations and urged  quot;spectator quot; states to engage in Iraq.",0
"Technology Rules in 'World of Tomorrow' (washingtonpost.com) washingtonpost.com - You'd better hope your computer doesn't break down today. There's a good bet nobody will be around to fix it. That's because every self-respecting geek with  #36;10 and a pulse will be queuing up to see ""Sky Captain and the World of Tomorrow,"" the slick new live-action blockbuster that forgoes sets and locations in favor of purely computer-generated backdrops.",3
Online Insurance Bids May Rise Some industry analysts say an ongoing insurance bid-rigging scandal -- combined with rising health-care costs -- will build demand for online bidding on insurance policies.,2
"Cavaliers 103, Nets 97 LeBron James scored 27 points and assisted on Lucious Harris #39; clinching 3-pointer with 6 seconds left as the first-place Cleveland Cavaliers won their eighth straight at home, 103-97 over the New Jersey Nets on Tuesday night.",1
"UPDATE 1-Black to quit Hollinger Inc  quot;within days quot; Former press baron Conrad Black will quit as chairman and chief executive of his Canadian holding company, Hollinger Inc. (HLGc.TO: Quote, Profile, Research) , to ",2
"Yahoo, Adobe look to convert Web content to PDF documents  Yahoo Inc. and Adobe Systems Inc. have entered an alliance aimed at boosting Yahoo's Internet search tool while possibly turning more Net content into PDF (Portable Document Format) documents, to the advantage of Adobe's PDF Reader product.&lt;p&gt;ADVERTISEMENT&lt;/p&gt;&lt;p&gt;&lt;img src=""http://ad.doubleclick.net/ad/idg.us.ifw.general/sbcspotrssfeed;sz=1x1;ord=200301151450?"" width=""1"" height=""1"" border=""0""/&gt;&lt;a href=""http://ad.doubleclick.net/clk;9228975;9651165;a?http://www.infoworld.com/spotlights/sbc/main.html?lpid0103035400730000idlp""&gt;SBC Case Study: Crate   Barrel&lt;/a&gt;&lt;br/&gt;What sold them on improving their network? A system that could cut management costs from the get-go. Find out more.&lt;/p&gt;",3
"Heat 100 Nets 77 EAST RUTHERFORD, NJ Miami blew out New Jersey 100-to-77 in Shaquille O #39;Neal #39;s first game with the Heat. O #39;Neal felt good enough to play after being bothered by a strained left hamstring during training camp.",1
"WTO Negotiators Finish Week of Farm Talks Negotiators at the World Trade Organization completed weeklong farm talks Friday, part of discussions on ways to reach a wider-ranging liberalization accord by the end of 2005.",0
"Kerry Lawyer Seeks Ohio Ballot Inspection (AP) AP - Democrat John Kerry is asking county elections officials to allow his witnesses to inspect the 92,000 ballots cast in Ohio in which no vote for president was recorded, a Kerry lawyer said Sunday night.",0
