text,keywords,label
詹姆斯如果今年拿到总冠军会是什么样的历史地位？拿不到会对历史地位有什么影响？,"
",news_sports
我的世界方块空岛04 显而易见的神器，能不能来点挑战？,"我的世界,天梯,空岛
",news_game
汶川十周年：地震现场之外影像回顾 大学生镜头里的512,"汶川大地震,育才学院,合川区,大地震,遇难者
",news_entertainment
无论什么种类的军人都必须退伍吗？,"军队转业干部安置暂行办法,义务兵,士官,转业,文职干部,军官
",news_military
为什么现在有些地区，不让烧煤。还没有天然气。用电取暖，电取暖屋跟本不热，有小孩？,"
",news_world
小伙结婚日子父亲死了，结婚和丧葬正好赶到同一天，对联应怎么写？,"
",news_culture
历史上的今天，1948年5月14日，以色列宣布建国,"中东战争,巴勒斯坦地区,以色列,1947年联合国分治方案,阿拉伯人,巴勒斯坦
",news_world
浦江县七里方宅小学播报︱我为景区设标语,"浦江县,标语牌
",news_travel
绝地求生新地图改名！所有吃鸡玩家均可参与测试！,"SAVAGE,菲律宾语,塔加洛语,菲律宾,新地图
",news_game
《伪装者》里明楼爱过汪曼春吗？,"汪曼春,刘敏涛,明楼,宋轶,伪装者,卿本佳人
",news_entertainment
卡罗拉州航母展览馆,"航母,航空母舰航空母舰航空母舰航空母舰航空母舰,航空母舰
",news_military
年薪1亿的杨元庆把联想败光了？柳传志恨铁不成钢！,"杨元庆,柳传志
",news_tech
不要觉得文长，关键时刻，这些知识能救命,"司机,汽车站,副驾驶
",news_car
去大阪旅行6天，有什么建议？,"
",news_travel
马雅舒晒混血儿女理发照 米雅似洋娃娃弟弟带墨镜酷帅,"马雅舒,混血儿,理发师
",news_entertainment
瑞康医药：全国多仓联动 打造精细化运营医药物流配送体系,"第三方物流,供应链,瑞康医药,医药物流,配送中心
",news_finance
欣赏两首写西湖美景的诗词，荷花莲叶碧水连天,"荷花,西湖,鸟雀呼晴,净慈寺,杭州西湖
",news_culture
如何看待大学不装空调却开放体育馆给学生避暑的行为？,"
",news_edu
孙俪演技巅峰是《甄嬛传》？才不是呢！另一部剧孙俪更牛,"孙俪,演技巅峰,甄嬛传,小姨多鹤
",news_entertainment
kpl明星赛最大的败笔是不是替补坐了两场冷板凳？,"
",news_game
公示了！余杭300米超级地标，带屋顶停机坪的第一高楼来了！,"CBD,计容建筑面积,华润,钱江新城,未来科技城
",news_house
在搜狐工作是一种什么样的体验？,"
",news_tech
中国最后一批太监到最后去哪了？,"
",news_entertainment
赣州——已在南国的风中吹散,"梯田,合欢,栀子花,八镜台,赣州
",news_travel
高清壁纸，热爱游戏的小伙伴们一定不要错过！设置为你的桌面吧！,"蝙蝠侠,暴雪娱乐公司,守望先锋,MSI,魔兽世界
",news_game
终摸到了西决地板，保罗拒绝逆袭41分9板10助攻淘汰爵士挺进西决,"爵士,米切尔,哈登,火箭,伯克斯
",news_sports
一汽大众首款SUV，颜值完胜途观，油耗仅5.7L,"大众POLO,T-ROC,小型SUV,大众T-Roc,XR-V,T-Roc
",news_car
梦想欧洲之旅的必行之地，留恋忘返,"爱尔兰岛,西班牙,大西洋,白金汉宫,葡萄牙
",news_travel
不得不知的早稻田间管理技术,"分蘖,无效分蘖,分蘖期,生长发育,田间管理
",news_agriculture
苏梅岛自由行机票可以单独只定去程吗？,"
",news_travel
你能提供一些适合长途自驾的车吗？,"
",news_travel
《爸爸去哪儿》第六季开拍，嘉宾名单公布，阵容豪华到超出想象,"任嘉伦,爸爸,张丹峰,第六季,爸爸去哪儿,包贝尔,明星阵容
",news_entertainment
5月玉米价格震荡加剧，如何规避风险？,"
",news_agriculture
图说中国：江南浪漫小镇,"乌镇,浪漫小镇,花鼓戏
",news_travel
「教育」小学阶段常考的古诗词题，快和孩子一起来答一答！（内含答案）,"李绅,星垂平野阔,九月九日忆山东兄弟,举杯邀明月,夜半钟声,诗句,杜少府之任蜀州,寒山寺,山行,游子吟,孟郊,水村山郭酒旗风,题西岭壁
",news_edu
房地产市场三：是什么支撑的房屋空置率那么高，房价还这么贵,"房价,房地产市场,计划生育,空置率,失业率
",news_house
你怎么看待以色列在一夜之间盗走伊朗上吨核文件这种行为？,"
",news_military
要重视！中国“好兄弟”倒戈美国，不是巴铁！,"乌克兰,美国,巴铁,军工业
",news_military
足坛奇景！世界杯再现一世界级“伤员”，卫冕冠军带他千万别意外,"勒夫,诺伊尔,德国队,世界杯,特尔施特根
",news_sports
30岁的你，买房了吗？,"买房,北京,坤鹏论,房价,首付款
",news_house
牛股捕捉，精准打击技巧,"智光电气,阿里云,云计算,能源技术,沙河股份
",news_finance
希望，阳光军人的坚强,"军人
",news_military
oppo和小米哪个更适合年轻人用？,"
",news_tech
古人的床多大？,"
",news_culture
以色列现在挂出了免战牌，声明无意升级战争，对此你如何看待？,"
",news_military
携号转网即将全面开启，为何移动留不住老用户？,"
",news_tech
两度游记｜平均油耗仅4.3L，这款车一箱油跑了1200公里,"吉利汽车,博瑞GE,挑战者,动力性,沃尔沃,B级车,博瑞,新能源,PHEV
",news_car
连这些中国传统文化你都不知道，还怎么好好的当中国人？,"文化中国传统,文化中国
",news_culture
宅男第一福利游戏！这款游戏你敢玩吗？,"VR女友,VR女友：夏日假期,AMD,Intel Core,GTX,Steam,4 GB
",news_game
崇祯帝吊死煤山后 李自成为他下葬 清廷为他营建陵墓,"周皇后,李自成,明史,崇祯帝,曹化淳,清世祖实录,田贵妃
",news_story
央行何时加息？,"基准利率,加拿大,央行,加息,美国
",news_finance
黔南这个地方入选重要名单，国家给予资金支持！,"示范园,银行业,发展改革,国家旅游局,黔南
",news_agriculture
福克斯1.6三厢手动舒适版，油耗高么，和308 1.6手动时尚版比怎么样？,"
",news_car
胡润IP价值榜《盗墓笔记》排名第二,"沙海1 ：荒沙诡影,起点中文网,南派三叔,作家富豪榜,勇者大冒险,怒江之战,嘉善县,盗墓笔记,超好看,藏海花,网络文学,怒江之战·大结局,老九门,大漠苍狼—绝地勘探
",news_entertainment
你最喜欢哪个兵种？为什么？,"
",news_military
现在的房地产行业饱和了吗，房子是剩余还是紧缺？,"
",news_house
戛纳无修图曝光！范冰冰被嘲蟑螂精，最土关晓彤逆袭最美中国女星,"女明星,戛纳,关晓彤,范冰冰,女星
",news_entertainment
“上车睡觉，下车尿尿，到景点拍照，回家什么都不知道”，部分国人旅游真是这样吗？,"旅游团,自由行,深度游,颐和园,苏州园林
",news_travel
传小米IPO最终可能敲定A+H股两地发行，小米为什么选择两地上市？,"
",news_tech
如何查找静电？,"
",news_tech
如何判断小龙虾塘是否处于缺氧与亚缺氧状态,"亚缺氧,水体处于缺氧与亚缺氧状态,底栖动物,水生昆虫,浮游动物
",news_agriculture
如何看待联想总裁杨元庆？,"
",news_tech
明星居然也“照骗”，看看“外媒眼中”的他们就知道了！,"吴亦凡,李易峰,精修,范冰冰,外媒镜头
",news_entertainment
以前的我们不懂事经常抓些小鸟带回家，我们真的做错了！,"
",news_agriculture
我市举办农机信息化工作培训班,"农机信息化,信息进村入户,农业机械化,滴滴农机,市农业局
",news_agriculture
联盟第一废人教练 如今还痴想招募凤城玫瑰,"垃圾时间,锡伯杜,鲁尔邓,双能卫,森林狼
",news_sports
小玉生了五只小猫，嗯哼却说：煮好了好好吃一顿！霍思燕石化了！,"霍思燕,小猫
",news_entertainment
上联：雨下千秋岁，下联怎么对？,"
",news_culture
宝马6系也能降到94.20万？不信进来看看,"
",news_car
风景图集：相约新疆“独库公路”，一生必去的天山胜地,"天山,乔尔玛,库公路,克拉玛依,青藏线
",news_car
当年看NBA都有什么美好记忆？,"
",news_sports
赵丽颖吻过的五位男星，其中四位因戏接吻，只有他一人除外！,"花千骨,吻戏,白子画,陆贞传奇,陈伟霆,老九门,赵丽颖,霍建华
",news_entertainment
“国粹绽放，京韵飘香”红中艺术坊系列（二）——《艺术蛋》,"艺术坊,艺术蛋,国粹,京韵
",news_culture
太坑了，今年的猪价坑死多少人！拖垮多少个养猪场！,"养殖户,美贸易战,猪价,养猪场
",news_agriculture
「找罐车通知」找罐车CEO崔贝受邀参加工业品数字港发展论坛”,"罐车,工业品,丝绸之路,国际博览会
",news_finance
以生娃为生的卑鄙父母，35岁生了13个孩子，住豪宅拒绝工作,"英国,托里,豪宅
",news_world
如何看待没有任何支柱产业、房子均价达到6000的五线小县城？以后价格走势怎么样？,"房价,小产权房
",news_house
菜地杂草丛生，阳江北惯丹黎新村这位大叔却成种植大户,"北惯镇,张宝印,种植方式,除草剂,包菜
",news_agriculture
张柏芝为《美人鱼2》试镜，周星驰当年那句“我养你”要实现了？,"周星驰,星爷,美人鱼2,张柏芝,有情有义,喜剧之王
",news_entertainment
乔峰在《天龙八部》结尾时已死，为何洪七公还能学会降龙？,"
",news_culture
DNF：红狗养成之路第四十九天,"dnf,深渊
",news_game
琅琊榜中难得八个欢乐画面，笑的你肚子疼，过后还回味无穷,"晏大夫,飞流,梅长苏,忍不住笑,吃饺子,琅琊榜
",news_entertainment
《西部世界》福特是好人吗？他是真的死了还是另有目的,"伯纳德,西部世界,福特,人类,阿诺德,机器人
",news_entertainment
马夏尔今夏离队？披曼联新战袍登官网，收官战确定首发,"桑切斯,温布利大球场,曼联,曼联俱乐部,马夏尔
",news_sports
"前妻再嫁,我让人帮我送去了16188贺礼,她给我回复了15字","产后抑郁症,前妻
",news_story
靠工资在贵阳买房现实吗？,"
",news_house
第17届“汉语桥”世界大学生中文比赛预赛在马来西亚举行,"汉语桥,马来亚大学,孔子学院,马来西亚,大使馆
",news_edu
有哪些明星经常素颜出门？,"马伊琍,综艺,我的前半生,老戏骨,姚笛,素颜
",news_entertainment
小龙虾刷遍朋友圈，但是他告诉你怎么买路虎了吗？,"自助红酒机,玛莎拉蒂,红酒机,SKU,小龙虾
",news_car
当年詹姆斯去热火为什么把23号球衣换成6号？,"
",news_sports
叶悠远：5.8黄金原油看涨不变，最新策略,"叶悠远,日线,股市,原油,小阴线
",news_finance
梦幻西游玩家鉴定灵饰喜获一样的加成，结果仔细一看却让人想哭！,"梦幻西游,梦幻西游玩家
",news_game
飞机飞过之后身后的“烟雾”是怎么回事？,"彩烟,飞机尾迹,喷气式飞机,白烟,喷气发动机
",news_military
民营企业研发中国首枚商业火箭，将于5月17日点火升空,"航天科技,中国日报,飞行试验,火箭,固体火箭发动机
",news_military
广州恒大的郑智最近为什么一直没有进入比赛名单，是受伤还是什么别的原因？,"
",news_sports
古代攻城器械的发展和演变,"护城壕,抛石车,热兵器,攻城器械,抛石机
",news_military
外观比蓝鸟更燃几倍，说他丑的人都后悔了卖11万多起售销量又涨,"汽车市场,二手车,思域,蓝鸟
",news_car
大S许愿太灵验！13年前曾祈祷替小S生下“不健康小孩”,"大S,大s,康熙来了,替小s,小s
",news_entertainment
如果让你选，1000万元和高考700分你会选什么？,"
",news_edu
华立智能2017年营收1.02亿元 业绩亏损166万元,"市场营销,涂装线,华立智能,上年同期,涂装生产线
",news_finance
LPL解说米勒晒老婆美照 “太仓新垣结衣”的名号真不是盖的,"新垣结衣,LPL,海尔兄弟,MSI,米勒
",news_game
荣威RX8全国首提，后排空间超大，车主：我们试过了，能躺三人,"马力可,中控台,CS95,上汽荣威,RX8,GS8,荣威,荣威RX8
",news_car
碰瓷的为什么不找豪车？原因很简单，其实就四个字,"豪车,碰瓷者,碰瓷党,碰瓷,普通车
",news_car
新能源汽车号牌在承德全面启用,"新能源汽车专用号牌,汽车号牌,车管所,新能源汽车,管理部
",news_car
准备在西安买房，南边和西边有没有合适的？,"
",news_house
美发店适合什么的互联网营销？,"
",news_tech
卡纳瓦罗稳了，权健要凉了？2大玄学定律暗示恒大必进亚冠八强,"柏太阳神,广州恒大,莫德斯特,亚冠,天津权健
",news_sports
生猪养殖上前线，助力打赢脱贫攻坚战，总投资近400余万元,"生猪,家庭农场,中山村,贫困户,瑞毅家庭农场
",news_agriculture
奇瑞新车太帅气，连车标都换了，网友：终于开窍了,"SUV,奇瑞,无人驾驶,尹同耀,北京车展
",news_car
《大明王朝1566》七位国家一级演员，第六位是《雍正王朝》的太子,"国家一级演员,大明王朝1566,北平无战事,胡宗宪,赵贞吉,走向共和,中国远征军,恰同学少年,新亮剑,雍正王朝,人间正道是沧桑,康熙王朝,405谋杀案,郭广平,大宅门
",news_entertainment
上联:雪飞风冷早闭户，求下联？,"
",news_culture
大S第三胎发育不全终止妊娠，网友：曾经发的“毒誓”应验了！,"大s,康熙来了,姐妹情深,大S
",news_entertainment
